2014/06/29;12:58:57	0025.57	000.048	-000.00	0000.12	-000.58	-000.13	-001.05	0000.11	-002.62	0018.41
2014/06/29;12:59:03	0025.56	000.048	-000.00	0000.14	-000.70	-000.13	-001.11	0000.07	-002.62	0020.63
2014/06/29;12:59:09	0025.57	000.048	-000.00	0000.17	-000.79	-000.13	-001.19	0000.20	-003.03	0022.51
2014/06/29;12:59:16	0025.57	000.048	-000.00	0000.24	-000.86	-000.13	-001.42	0000.38	-003.34	0024.25
2014/06/29;12:59:23	0025.57	000.048	-000.00	0000.26	-000.98	-000.13	-001.60	-000.19	-003.47	0026.70
2014/06/29;12:59:30	0025.56	000.048	-000.00	0000.31	-001.08	-000.13	-001.88	0000.22	-004.23	0029.32
2014/06/29;12:59:44	0025.56	000.048	-000.00	0000.36	-001.09	-000.06	-001.93	0000.67	-005.22	0029.58
2014/06/29;12:59:50	0025.56	000.048	-000.00	0000.39	-001.10	-000.09	-001.95	0001.46	-004.97	0031.70
2014/06/29;12:59:57	0025.56	000.048	-000.00	0000.42	-001.14	-000.09	-002.05	0000.62	-004.88	0032.42
2014/06/29;13:00:03	0025.56	000.048	-000.00	0000.45	-001.15	-000.09	-002.08	0000.88	-005.26	0033.40
2014/06/29;13:00:10	0025.56	000.048	-000.00	0000.47	-001.16	-000.09	-002.15	0000.05	-005.17	0034.42
