2013/04/27;15:22:52	0083.88	001.047	0018.07	0000.28	-000.48	-000.13	0000.18	0000.21	000007.	-022.02
2013/04/27;15:23:24	0083.95	001.046	0018.06	0000.35	-000.56	-000.12	0000.13	0000.08	000009.	-024.00
2013/04/27;15:23:26	0083.95	001.046	0018.06	0000.35	-000.56	-000.13	0000.12	0000.06	000009.	-024.00
2013/04/27;15:23:27	0083.94	001.046	0018.06	0000.34	-000.56	-000.13	0000.12	0000.05	000009.	-024.00
2013/04/27;15:23:29	0083.95	001.044	0018.06	0000.35	-000.56	-000.13	0000.13	0000.03	000009.	-024.00
2013/04/27;15:24:30	0084.13	001.047	0018.06	0000.36	-000.69	-000.14	0000.14	-000.15	000010.	-025.99
2013/04/27;15:24:31	0084.15	001.047	0018.06	0000.36	-000.68	-000.14	0000.14	-000.13	000010.	-025.99
2013/04/27;15:24:32	0084.16	001.047	0018.06	0000.36	-000.69	-000.14	0000.14	-000.16	000010.	-025.99
2013/04/27;15:24:34	0084.16	001.047	0018.06	0000.36	-000.69	-000.14	0000.14	-000.14	000010.	-025.99
2013/04/27;15:40:40	0083.35	001.046	0018.02	0000.06	-000.03	-000.03	0000.26	0000.04	000000.	0000.00
2013/04/27;15:40:41	0083.34	001.046	0018.02	0000.06	-000.03	-000.03	0000.26	0000.28	000000.	0000.00
2013/04/27;15:40:42	0083.34	001.046	0018.02	0000.06	-000.03	-000.03	0000.26	-000.29	000000.	0000.00
